Customer ID,Sales Channel,Gender,Product Type,Purchase Reason,Decision,Age at POS,Manual Decision,Employment,Sum Assured,Annual Premium,Evidence,1 Year Lapse
A000007244,IFA,Female,Single,Family Protection,Accepted Standard Terms,35,Y,Employed,200000.00,158.40,N,0
A000007245,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,55,N,Employed,83000.00,550.80,Y,0
A000007246,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,53,Y,Employed,83000.00,550.80,Y,0
A000007247,IFA,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,27,N,Employed,82900.00,121.08,Y,0
A000007248,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,34,N,Employed,82900.00,121.08,Y,0
A000007249,IFA,Male,Single,Family Protection,Accepted Standard Terms,31,N,Employed,100000.00,81.60,Y,0
A000007250,IFA,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,50,N,House Person,120000.00,410.76,Y,0
A000007251,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,41,N,Employed,120000.00,410.76,Y,0
A000007252,IFA,Female,Single,Family Protection,Accepted Standard Terms,48,Y,Self-Employed,200000.00,439.80,N,0
A000007253,IFA,Male,Single,Family Protection,Accepted Standard Terms,41,Y,Employed,20000.00,76.56,N,0
A000007254,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,39,N,Employed,200000.00,237.60,Y,0
A000007255,IFA,Female,Single,Family Protection,Accepted Standard Terms,40,N,Employed,100000.00,109.44,N,0
A000007256,IFA,Male,Single,Family Protection,Accepted Standard Terms,44,N,Employed,100000.00,189.84,Y,0
A000007257,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,25,Y,Employed,252499.00,303.24,Y,0
A000007258,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,30,N,Employed,252499.00,303.24,N,0
A000007259,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,27,N,Employed,181000.00,213.60,N,0
A000007260,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,38,N,Employed,181000.00,213.60,N,0
A000007261,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,28,Y,Employed,290000.00,208.20,Y,0
A000007262,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,60,Y,Employed,8150.00,128.04,N,0
A000007263,IFA,Female,Single,Family Protection,Accepted Standard Terms,31,N,Employed,318611.00,240.00,Y,0
A000007264,IFA,Male,Single,Family Protection,Accepted Non Standard Terms,65,Y,Retired,300000.00,2676.00,N,0
A000007265,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,40,N,Employed,200000.00,310.68,N,0
A000007266,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,43,Y,Employed,88000.00,83.28,Y,0
A000007267,IFA,Female,Single,Family Protection,Accepted Standard Terms,43,Y,Employed,150000.00,198.60,Y,0
A000007268,IFA,Male,Single,Family Protection,Accepted Standard Terms,38,N,Self-Employed,100000.00,120.00,Y,0
A000007269,IFA,Male,Single,Family Protection,Accepted Standard Terms,41,N,Employed,120000.00,167.04,Y,0
A000007270,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,32,N,Employed,235000.00,198.48,Y,0
A000007271,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,34,N,Employed,235000.00,198.48,Y,0
A000007272,IFA,Female,Joint,Family Protection,Accepted Standard Terms,43,N,Employed,50000.00,153.72,Y,0
A000007273,IFA,Male,Joint,Family Protection,Accepted Standard Terms,46,N,Self-Employed,50000.00,153.72,Y,0
A000007274,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,40,N,House Person,155000.00,145.56,Y,0
A000007275,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,42,N,Employed,80000.00,121.08,Y,1
A000007276,IFA,Male,Single,Family Protection,Accepted Standard Terms,45,N,Employed,20000.00,117.12,Y,0
A000007277,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,33,N,Employed,160000.00,151.80,Y,1
A000007278,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,33,N,Employed,30000.00,236.52,Y,1
A000007279,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,31,N,Employed,160000.00,151.80,Y,1
A000007280,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,31,N,Employed,30000.00,236.52,Y,1
A000007281,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,41,Y,Employed,100000.00,163.20,N,0
A000007282,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,36,N,Employed,340000.00,143.28,N,0
A000007283,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,25,N,Employed,119000.00,129.24,Y,0
A000007284,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,23,N,Employed,119000.00,129.24,N,0
A000007285,IFA,Female,Single,Family Protection,Accepted Standard Terms,46,Y,Employed,100000.00,163.20,N,0
A000007286,IFA,Female,Single,Family Protection,Accepted Standard Terms,25,Y,Employed,148405.00,72.12,N,0
A000007287,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,35,Y,House Person,200000.00,96.24,N,0
A000007288,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,50,N,Employed,51644.00,305.40,Y,1
A000007289,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,25,N,Employed,137895.00,241.32,Y,0
A000007290,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,25,N,Employed,30000.00,287.28,Y,0
A000007291,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,27,N,Employed,137895.00,122.40,Y,0
A000007292,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,27,N,Employed,30000.00,287.28,Y,0
A000007293,IFA,Female,Single,Family Protection,Accepted Standard Terms,41,N,Employed,70000.00,77.04,Y,0
A000007294,IFA,Male,Single,Family Protection,Accepted Standard Terms,40,N,Employed,200000.00,199.56,Y,0
A000007295,IFA,Male,Single,Family Protection,Accepted Non Standard Terms,21,N,Unemployed,100000.00,117.60,Y,0
A000007296,IFA,Male,Joint,Family Protection,Accepted Standard Terms,41,Y,Self-Employed,100000.00,233.16,Y,0
A000007297,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,41,N,Employed,150000.00,114.36,Y,0
A000007298,IFA,Female,Single,Family Protection,Accepted Non Standard Terms,37,N,In Full-Time Education,50000.00,135.36,Y,0
A000007299,IFA,Male,Joint,Mortgage Protection,Accepted Non Standard Terms,36,Y,Employed,288000.00,454.56,N,0
A000007300,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,30,Y,Employed,288000.00,454.56,N,0
A000007301,IFA,Male,Single,Family Protection,Accepted Standard Terms,36,Y,Employed,120000.00,195.36,N,0
A000007302,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,53,Y,Employed,36000.00,287.52,N,0
A000007303,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,52,N,Employed,57000.00,231.72,N,0
A000007304,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,54,N,Employed,57000.00,231.72,Y,0
A000007305,IFA,Female,Joint,Family Protection,Accepted Standard Terms,42,N,Employed,100000.00,269.76,Y,1
A000007306,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,48,Y,Employed,150000.00,306.60,N,1
A000007307,IFA,Male,Single,Family Protection,Accepted Standard Terms,41,N,Employed,350000.00,386.64,Y,0
A000007308,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,49,Y,Employed,35000.00,544.80,Y,0
A000007309,IFA,Female,Joint,Family Protection,Accepted Standard Terms,47,Y,Employed,100000.00,270.36,Y,0
A000007310,IFA,Male,Joint,Family Protection,Accepted Standard Terms,48,Y,Employed,100000.00,270.36,N,0
A000007311,IFA,Female,Single,Family Protection,Accepted Standard Terms,45,Y,Employed,55000.00,156.00,Y,0
A000007312,IFA,Male,Single,Family Protection,Accepted Standard Terms,40,N,Employed,200000.00,337.32,Y,0
A000007313,IFA,Female,Single,Family Protection,Accepted Standard Terms,32,N,House Person,100000.00,64.20,Y,0
A000007314,IFA,Male,Single,Family Protection,Accepted Standard Terms,33,N,Employed,100000.00,84.60,Y,0
A000007315,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,29,N,Employed,190000.00,209.88,N,0
A000007316,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,33,N,Employed,190000.00,372.36,N,0
A000007317,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,38,N,Employed,125000.00,132.72,Y,0
A000007318,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,30,N,Employed,125000.00,132.72,N,0
A000007319,IFA,Male,Joint,Family Protection,Accepted Standard Terms,47,N,Employed,100000.00,269.76,N,1
A000007320,IFA,Male,Single,Family Protection,Accepted Standard Terms,40,N,Employed,166000.00,420.60,Y,1
A000007321,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,29,N,Employed,205000.00,80.40,N,0
A000007322,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,26,Y,Employed,212499.00,168.36,N,0
A000007323,BP,Female,,Mortgage Protection,Accepted Standard Terms,26,Y,Employed,,763.92,N,0
A000007324,IFA,Female,Single,Family Protection,Accepted Standard Terms,38,N,Employed,166000.00,153.60,Y,1
A000007325,IFA,Male,Single,Family Protection,Accepted Standard Terms,56,Y,Employed,32597.00,240.00,N,0
A000007326,IFA,Male,Single,Family Protection,Accepted Standard Terms,29,N,Employed,150000.00,133.20,N,0
A000007327,IFA,Female,Single,Family Protection,Accepted Non Standard Terms,28,Y,Employed,150000.00,171.00,N,0
A000007328,IFA,Male,Single,Business Protection,Accepted Standard Terms,55,N,Self-Employed,100000.00,352.80,Y,0
A000007329,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,40,N,House Person,99000.00,183.24,Y,0
A000007330,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,43,Y,Employed,99000.00,183.24,N,0
A000007331,IFA,Female,Single,Family Protection,Accepted Standard Terms,35,N,Employed,70099.00,72.00,Y,0
A000007332,IFA,Female,Joint,Family Protection,Accepted Non Standard Terms,35,N,Employed,100000.00,841.20,N,0
A000007333,IFA,Male,Joint,Family Protection,Accepted Standard Terms,35,Y,Employed,100000.00,841.20,N,0
A000007334,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,33,Y,Employed,340000.00,157.92,N,0
A000007335,BP,Female,Single,Family Protection,Accepted Standard Terms,27,N,Employed,120000.00,315.72,N,0
A000007336,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,44,N,Employed,185000.00,241.80,Y,0
A000007337,IFA,Male,Single,Mortgage Protection,Accepted Non Standard Terms,42,N,Self-Employed,74000.00,207.60,Y,0
A000007338,IFA,Female,Single,Family Protection,Accepted Standard Terms,34,N,House Person,226381.00,240.00,Y,0
A000007339,IFA,Female,Single,Family Protection,Accepted Standard Terms,42,N,Employed,50000.00,124.20,Y,0
A000007340,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,59,N,Employed,100000.00,732.72,Y,0
A000007341,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,51,N,Employed,100000.00,732.72,Y,0
A000007342,IFA,Female,Single,Family Protection,Accepted Standard Terms,37,Y,Employed,650000.00,517.20,N,0
A000007343,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,23,N,Employed,40800.00,80.40,Y,0
A000007344,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,35,N,Employed,120949.00,138.48,N,0
A000007345,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,35,N,Employed,78000.00,408.48,N,0
A000007346,IFA,Male,Single,Family Protection,Accepted Standard Terms,27,Y,Employed,100000.00,93.00,N,0
A000007347,IFA,Female,Joint,Family Protection,Accepted Standard Terms,32,N,Employed,200000.00,243.36,Y,0
A000007348,IFA,Male,Joint,Family Protection,Accepted Standard Terms,34,N,Employed,200000.00,243.36,Y,0
A000007349,IFA,Male,Single,Family Protection,Accepted Standard Terms,39,N,Employed,200000.00,259.20,Y,0
A000007350,IFA,Male,Single,Family Protection,Accepted Standard Terms,37,N,Employed,,120.00,Y,0
A000007351,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,31,Y,Employed,80000.00,78.00,N,0
A000007352,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,39,N,Employed,262000.00,165.60,N,0
A000007353,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,33,N,Unemployed,89604.00,117.84,Y,0
A000007354,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,29,N,Employed,89604.00,117.84,Y,0
A000007355,IFA,Female,Joint,Family Protection,Accepted Standard Terms,52,N,Self-Employed,200000.00,1189.20,Y,0
A000007356,IFA,Male,Joint,Family Protection,Accepted Standard Terms,56,Y,Self-Employed,200000.00,1189.20,N,0
A000007357,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,27,N,House Person,32000.00,175.68,Y,1
A000007358,BP,Female,Joint,Family Protection,Accepted Standard Terms,27,N,House Person,40000.00,301.56,Y,1
A000007359,IFA,Female,Joint,Family Protection,Accepted Standard Terms,33,Y,Unemployed,300000.00,554.76,N,0
A000007360,IFA,Male,Joint,Family Protection,Accepted Standard Terms,39,N,Self-Employed,300000.00,554.76,N,0
A000007361,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,37,N,Employed,130000.00,123.84,N,0
A000007362,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,30,N,Self-Employed,112500.00,132.00,N,0
A000007363,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,29,N,Self-Employed,112500.00,132.00,Y,0
A000007364,IFA,Female,Single,Family Protection,Accepted Standard Terms,57,N,Employed,40000.00,212.88,N,0
A000007365,IFA,Male,Single,Family Protection,Accepted Standard Terms,45,N,Employed,50000.00,264.48,Y,0
A000007366,IFA,Male,Single,Family Protection,Accepted Standard Terms,28,N,Employed,125000.00,75.00,Y,0
A000007367,IFA,Male,Single,Family Protection,Accepted Non Standard Terms,28,N,Employed,25000.00,64.80,Y,0
A000007368,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,34,N,Employed,83000.00,272.04,N,0
A000007369,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,28,N,Employed,32000.00,175.68,Y,1
A000007370,BP,Male,Joint,Family Protection,Accepted Standard Terms,28,N,Employed,40000.00,301.56,Y,1
A000007371,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,36,Y,Employed,75000.00,260.88,Y,0
A000007372,IFA,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,36,Y,Employed,7500.00,127.56,Y,0
A000007373,IFA,Female,Single,Family Protection,Accepted Standard Terms,34,N,Employed,100000.00,116.40,Y,0
A000007374,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,51,N,Contract Worker,65000.00,408.84,Y,0
A000007375,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,52,N,Employed,65000.00,408.84,Y,0
A000007376,SP,Male,Single,Mortgage Protection,Accepted Non Standard Terms,55,N,Employed,24650.00,107.76,Y,0
A000007377,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,38,N,Self-Employed,100205.00,88.92,Y,0
A000007378,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,32,N,Employed,100000.00,257.04,N,0
A000007379,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,44,N,Employed,100000.00,257.04,Y,0
A000007380,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,27,N,Employed,79780.00,291.96,Y,0
A000007381,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,25,Y,Employed,125000.00,87.96,N,0
A000007382,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,25,Y,Employed,125000.00,87.96,N,0
A000007383,SP,Female,Joint,Mortgage Protection,Accepted Standard Terms,44,Y,Employed,50000.00,169.20,Y,0
A000007384,SP,Male,Joint,Mortgage Protection,Accepted Standard Terms,41,Y,Employed,50000.00,169.20,Y,0
A000007385,IFA,Female,Single,Mortgage Protection,Accepted Non Standard Terms,24,Y,Employed,151562.00,143.16,N,0
A000007386,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,30,N,Employed,128000.00,155.88,Y,0
A000007387,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,41,N,Employed,56532.00,72.00,Y,0
A000007388,BP,Male,Single,Mortgage Protection,Accepted Non Standard Terms,51,Y,Employed,42000.00,355.68,Y,0
A000007389,BP,Male,Single,Mortgage Protection,Accepted Non Standard Terms,51,Y,Employed,10000.00,336.24,Y,0
A000007390,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,34,N,Employed,108702.00,240.00,Y,0
A000007391,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,37,N,Employed,108702.00,240.00,Y,0
A000007392,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,21,N,Employed,28125.00,101.64,N,0
A000007393,BP,Female,Single,Family Protection,Accepted Standard Terms,21,N,Employed,93750.00,227.76,N,0
A000007394,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,35,N,Employed,141470.00,72.00,Y,0
A000007395,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,20,N,Employed,105400.00,105.00,Y,0
A000007396,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,21,N,Employed,105400.00,105.00,Y,0
A000007397,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,21,N,Employed,110000.00,255.72,Y,0
A000007398,BP,Female,Single,Family Protection,Accepted Standard Terms,40,N,House Person,,211.20,N,1
A000007399,BP,Male,Single,Family Protection,Accepted Standard Terms,38,Y,Self-Employed,,237.00,N,0
A000007400,IFA,Male,Joint,Family Protection,Accepted Standard Terms,35,Y,Self-Employed,,207.72,N,0
A000007401,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,35,Y,Self-Employed,82000.00,51.72,N,0
A000007402,IFA,Female,Joint,Family Protection,Accepted Non Standard Terms,32,Y,House Person,,207.72,Y,0
A000007403,IFA,Female,Single,Mortgage Protection,Accepted Non Standard Terms,32,Y,House Person,120000.00,78.24,Y,0
A000007404,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,28,N,Employed,128000.00,155.88,Y,0
A000007405,IFA,Female,Single,Family Protection,Accepted Standard Terms,49,Y,Employed,112000.00,538.80,N,1
A000007406,BP,Female,,Family Protection,Accepted Standard Terms,25,N,Self-Employed,,368.76,Y,0
A000007407,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,25,N,Self-Employed,74499.00,219.96,Y,0
A000007408,IFA,Male,Single,Family Protection,Accepted Standard Terms,56,Y,Self-Employed,40000.00,165.84,N,0
A000007409,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,62,Y,Self-Employed,80000.00,654.24,N,0
A000007410,IFA,Female,Single,Family Protection,Accepted Standard Terms,49,Y,Employed,175000.00,369.48,N,1
A000007411,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,47,N,Employed,92500.00,408.84,Y,0
A000007412,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,31,Y,Employed,153850.00,336.60,N,0
A000007413,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,39,Y,Self-Employed,153850.00,336.60,N,0
A000007414,BP,Male,,Mortgage Protection,Accepted Non Standard Terms,39,Y,Self-Employed,,1210.80,N,0
A000007415,IFA,Female,Single,Mortgage Protection,Accepted Non Standard Terms,47,N,Employed,45000.00,471.72,Y,0
A000007416,IFA,Male,Single,Mortgage Protection,Accepted Non Standard Terms,51,Y,Employed,45000.00,318.36,N,0
A000007417,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,48,N,Employed,25129.00,186.00,Y,0
A000007418,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,48,N,Employed,150500.00,1451.04,Y,0
